LogID,UserID,MealName,CalorieCount,Macronutrients,MealCategory,DateLogged
NL4212,U888,indeed,1414,"Carbs: 55, Proteins: 28, Fats: 29",Dinner,2024-08-15
NL4213,U1412,simple,313,"Carbs: 37, Proteins: 35, Fats: 26",Lunch,2024-02-15
NL4214,U1260,board,976,"Carbs: 60, Proteins: 26, Fats: 15",Dinner,2024-06-24
NL4215,U1679,question,322,"Carbs: 86, Proteins: 38, Fats: 9",Lunch,2024-06-23
NL4216,U916,oil,1132,"Carbs: 56, Proteins: 28, Fats: 20",Snack,2024-09-21
NL4217,U77,learn,759,"Carbs: 88, Proteins: 49, Fats: 7",Dinner,2024-04-10
NL4218,U1110,itself,1298,"Carbs: 29, Proteins: 10, Fats: 26",Lunch,2024-09-11
NL4219,U926,ask,1385,"Carbs: 94, Proteins: 48, Fats: 18",Breakfast,2024-03-28
NL4220,U2814,company,944,"Carbs: 84, Proteins: 18, Fats: 8",Breakfast,2024-03-30
NL4221,U1291,station,1088,"Carbs: 51, Proteins: 10, Fats: 20",Dinner,2024-04-11
NL4222,U562,political,416,"Carbs: 70, Proteins: 28, Fats: 29",Breakfast,2024-09-05
NL4223,U854,include,561,"Carbs: 11, Proteins: 35, Fats: 23",Breakfast,2024-11-09
NL4224,U518,change,675,"Carbs: 28, Proteins: 29, Fats: 18",Lunch,2024-05-29
NL4225,U1055,difference,352,"Carbs: 26, Proteins: 19, Fats: 5",Breakfast,2024-04-23
NL4226,U682,hair,1422,"Carbs: 68, Proteins: 46, Fats: 24",Breakfast,2024-06-16
NL4227,U142,security,380,"Carbs: 35, Proteins: 32, Fats: 29",Dinner,2024-04-05
NL4228,U2527,box,1063,"Carbs: 59, Proteins: 26, Fats: 10",Lunch,2024-10-05
NL4229,U541,American,1090,"Carbs: 91, Proteins: 16, Fats: 16",Snack,2024-08-03
NL4230,U252,nearly,441,"Carbs: 78, Proteins: 44, Fats: 17",Snack,2024-10-15
NL4231,U1204,this,1011,"Carbs: 42, Proteins: 18, Fats: 12",Snack,2024-10-05
NL4232,U440,put,1174,"Carbs: 94, Proteins: 15, Fats: 11",Dinner,2024-06-01
NL4233,U1666,operation,333,"Carbs: 31, Proteins: 49, Fats: 20",Dinner,2024-05-03
NL4234,U2792,myself,1454,"Carbs: 42, Proteins: 33, Fats: 21",Dinner,2024-11-13
NL4235,U968,help,294,"Carbs: 86, Proteins: 36, Fats: 27",Breakfast,2024-04-12
NL4236,U886,environmental,1376,"Carbs: 16, Proteins: 44, Fats: 12",Dinner,2024-07-29
NL4237,U830,here,1424,"Carbs: 60, Proteins: 18, Fats: 10",Dinner,2024-06-06
NL4238,U824,Democrat,430,"Carbs: 12, Proteins: 32, Fats: 17",Breakfast,2024-11-14
NL4239,U196,per,1328,"Carbs: 44, Proteins: 19, Fats: 30",Dinner,2024-11-20
NL4240,U2414,call,810,"Carbs: 21, Proteins: 37, Fats: 28",Lunch,2024-04-13
NL4241,U944,at,448,"Carbs: 10, Proteins: 35, Fats: 20",Lunch,2024-11-02
NL4242,U72,idea,1363,"Carbs: 68, Proteins: 31, Fats: 13",Lunch,2024-01-16
NL4243,U2235,but,1149,"Carbs: 93, Proteins: 47, Fats: 8",Lunch,2024-07-13
NL4244,U527,will,258,"Carbs: 27, Proteins: 48, Fats: 20",Dinner,2024-02-08
NL4245,U2909,throughout,1197,"Carbs: 38, Proteins: 50, Fats: 9",Breakfast,2024-06-09
NL4246,U1437,speak,647,"Carbs: 12, Proteins: 25, Fats: 28",Dinner,2024-11-01
NL4247,U2838,among,560,"Carbs: 33, Proteins: 47, Fats: 28",Dinner,2024-09-13
NL4248,U1969,American,933,"Carbs: 89, Proteins: 19, Fats: 14",Dinner,2024-08-19
NL4249,U1726,next,785,"Carbs: 83, Proteins: 38, Fats: 7",Dinner,2024-11-04
NL4250,U906,song,633,"Carbs: 90, Proteins: 27, Fats: 26",Lunch,2024-10-24
NL4251,U2254,gun,1117,"Carbs: 27, Proteins: 26, Fats: 9",Dinner,2024-10-12
NL4252,U2867,you,1388,"Carbs: 46, Proteins: 42, Fats: 28",Lunch,2024-07-11
NL4253,U1399,national,1459,"Carbs: 69, Proteins: 11, Fats: 22",Lunch,2024-06-06
NL4254,U2873,season,502,"Carbs: 26, Proteins: 24, Fats: 28",Dinner,2024-01-09
NL4255,U919,in,490,"Carbs: 58, Proteins: 21, Fats: 21",Snack,2024-06-27
NL4256,U800,each,688,"Carbs: 76, Proteins: 46, Fats: 15",Lunch,2024-11-02
NL4257,U893,help,381,"Carbs: 96, Proteins: 18, Fats: 24",Breakfast,2024-06-18
NL4258,U1870,without,508,"Carbs: 17, Proteins: 20, Fats: 10",Lunch,2024-08-11
NL4259,U864,up,839,"Carbs: 67, Proteins: 35, Fats: 30",Snack,2024-05-09
NL4260,U2786,visit,1469,"Carbs: 33, Proteins: 26, Fats: 27",Breakfast,2024-07-05
NL4261,U2767,particularly,779,"Carbs: 17, Proteins: 37, Fats: 24",Lunch,2024-04-30
NL4262,U304,near,784,"Carbs: 25, Proteins: 38, Fats: 6",Snack,2024-01-08
NL4263,U2213,everyone,760,"Carbs: 49, Proteins: 13, Fats: 15",Dinner,2024-10-05
NL4264,U1171,three,1260,"Carbs: 52, Proteins: 43, Fats: 29",Breakfast,2024-09-25
NL4265,U2092,difficult,215,"Carbs: 96, Proteins: 23, Fats: 12",Breakfast,2024-02-20
NL4266,U2736,I,747,"Carbs: 79, Proteins: 43, Fats: 7",Breakfast,2024-06-11
NL4267,U2382,rest,1108,"Carbs: 31, Proteins: 26, Fats: 10",Breakfast,2024-07-24
NL4268,U1985,chair,1394,"Carbs: 57, Proteins: 39, Fats: 19",Breakfast,2024-06-18
NL4269,U1400,third,508,"Carbs: 51, Proteins: 37, Fats: 13",Lunch,2024-08-27
NL4270,U579,set,1013,"Carbs: 30, Proteins: 10, Fats: 21",Dinner,2024-03-14
NL4271,U1988,beyond,576,"Carbs: 37, Proteins: 25, Fats: 23",Snack,2024-07-30
NL4272,U2024,act,356,"Carbs: 88, Proteins: 46, Fats: 17",Dinner,2024-02-29
NL4273,U1167,bring,951,"Carbs: 61, Proteins: 50, Fats: 17",Dinner,2024-02-12
NL4274,U1571,be,222,"Carbs: 32, Proteins: 40, Fats: 14",Lunch,2024-09-04
NL4275,U579,adult,481,"Carbs: 88, Proteins: 12, Fats: 28",Snack,2024-03-13
NL4276,U349,want,958,"Carbs: 51, Proteins: 14, Fats: 23",Breakfast,2024-01-29
NL4277,U1307,mention,1360,"Carbs: 43, Proteins: 40, Fats: 28",Dinner,2024-08-22
NL4278,U2213,soldier,785,"Carbs: 44, Proteins: 48, Fats: 8",Snack,2024-04-06
NL4279,U364,knowledge,820,"Carbs: 66, Proteins: 34, Fats: 20",Snack,2024-03-10
NL4280,U1994,hot,444,"Carbs: 47, Proteins: 31, Fats: 24",Dinner,2024-01-31
NL4281,U663,surface,466,"Carbs: 59, Proteins: 27, Fats: 26",Breakfast,2024-08-04
NL4282,U168,computer,501,"Carbs: 22, Proteins: 16, Fats: 30",Dinner,2024-05-06
NL4283,U143,her,1156,"Carbs: 16, Proteins: 19, Fats: 29",Lunch,2024-02-17
NL4284,U1321,lay,1408,"Carbs: 69, Proteins: 12, Fats: 19",Dinner,2024-06-18
NL4285,U487,fund,937,"Carbs: 65, Proteins: 14, Fats: 7",Snack,2024-09-06
NL4286,U1790,few,1243,"Carbs: 32, Proteins: 38, Fats: 11",Lunch,2024-06-19
NL4287,U1606,local,912,"Carbs: 20, Proteins: 21, Fats: 15",Snack,2024-10-01
NL4288,U1010,whole,577,"Carbs: 22, Proteins: 48, Fats: 16",Dinner,2024-01-30
NL4289,U401,defense,1401,"Carbs: 10, Proteins: 20, Fats: 13",Breakfast,2024-09-20
NL4290,U1408,structure,796,"Carbs: 95, Proteins: 46, Fats: 6",Lunch,2024-06-18
NL4291,U1735,executive,783,"Carbs: 74, Proteins: 14, Fats: 20",Breakfast,2024-10-29
NL4292,U1159,senior,250,"Carbs: 44, Proteins: 18, Fats: 6",Dinner,2024-11-12
NL4293,U1095,project,1373,"Carbs: 59, Proteins: 50, Fats: 9",Snack,2024-10-12
NL4294,U213,soldier,1057,"Carbs: 46, Proteins: 39, Fats: 10",Snack,2024-01-23
NL4295,U1838,man,223,"Carbs: 96, Proteins: 26, Fats: 21",Lunch,2024-03-22
NL4296,U1822,think,390,"Carbs: 34, Proteins: 29, Fats: 15",Breakfast,2024-10-19
NL4297,U1600,pass,1149,"Carbs: 61, Proteins: 17, Fats: 6",Dinner,2024-01-07
NL4298,U894,white,846,"Carbs: 15, Proteins: 40, Fats: 14",Lunch,2024-08-01
NL4299,U54,movie,953,"Carbs: 62, Proteins: 25, Fats: 11",Lunch,2024-05-17
NL4300,U2462,simple,1307,"Carbs: 39, Proteins: 21, Fats: 18",Snack,2024-10-14
NL4301,U1120,own,957,"Carbs: 59, Proteins: 30, Fats: 26",Lunch,2024-05-09
NL4302,U1604,yet,215,"Carbs: 76, Proteins: 36, Fats: 10",Breakfast,2024-07-30
NL4303,U2686,white,1431,"Carbs: 86, Proteins: 37, Fats: 23",Lunch,2024-05-03
NL4304,U862,think,317,"Carbs: 78, Proteins: 38, Fats: 19",Snack,2024-02-16
NL4305,U2304,mission,1420,"Carbs: 95, Proteins: 37, Fats: 12",Snack,2024-02-20
NL4306,U149,time,544,"Carbs: 84, Proteins: 12, Fats: 29",Snack,2024-07-05
NL4307,U2129,radio,1100,"Carbs: 34, Proteins: 11, Fats: 24",Breakfast,2024-10-30
NL4308,U1334,only,1396,"Carbs: 32, Proteins: 47, Fats: 15",Lunch,2024-09-16
NL4309,U2805,daughter,1108,"Carbs: 49, Proteins: 41, Fats: 17",Lunch,2024-11-26
NL4310,U2128,somebody,264,"Carbs: 85, Proteins: 34, Fats: 19",Lunch,2024-06-08
NL4311,U1767,throw,548,"Carbs: 68, Proteins: 14, Fats: 9",Breakfast,2024-06-25
NL4312,U283,instead,1211,"Carbs: 84, Proteins: 28, Fats: 26",Dinner,2024-01-26
NL4313,U195,fish,1374,"Carbs: 68, Proteins: 25, Fats: 17",Dinner,2024-08-01
NL4314,U2771,picture,1397,"Carbs: 20, Proteins: 46, Fats: 30",Snack,2024-10-26
NL4315,U2517,behind,896,"Carbs: 37, Proteins: 50, Fats: 16",Dinner,2024-01-27
NL4316,U398,local,1440,"Carbs: 97, Proteins: 49, Fats: 9",Snack,2024-09-27
NL4317,U1304,mission,408,"Carbs: 50, Proteins: 28, Fats: 21",Snack,2024-04-04
NL4318,U1887,after,1082,"Carbs: 25, Proteins: 15, Fats: 21",Breakfast,2024-07-01
NL4319,U1191,stay,1017,"Carbs: 15, Proteins: 40, Fats: 11",Lunch,2024-09-22
NL4320,U642,here,743,"Carbs: 38, Proteins: 18, Fats: 18",Lunch,2024-02-02
NL4321,U412,together,1076,"Carbs: 78, Proteins: 25, Fats: 6",Snack,2024-02-16
NL4322,U2457,former,870,"Carbs: 94, Proteins: 36, Fats: 13",Lunch,2024-11-25
NL4323,U1074,throw,226,"Carbs: 63, Proteins: 40, Fats: 8",Snack,2024-03-13
NL4324,U2560,bit,363,"Carbs: 27, Proteins: 49, Fats: 17",Breakfast,2024-10-25
NL4325,U1045,determine,467,"Carbs: 98, Proteins: 39, Fats: 13",Dinner,2024-02-12
NL4326,U1174,tonight,1009,"Carbs: 64, Proteins: 42, Fats: 14",Lunch,2024-11-24
NL4327,U97,assume,1020,"Carbs: 65, Proteins: 41, Fats: 22",Breakfast,2024-02-17
NL4328,U861,training,721,"Carbs: 37, Proteins: 14, Fats: 21",Lunch,2024-10-02
NL4329,U1265,energy,1407,"Carbs: 89, Proteins: 45, Fats: 11",Dinner,2024-03-13
NL4330,U454,different,1142,"Carbs: 84, Proteins: 46, Fats: 21",Lunch,2024-08-05
NL4331,U2216,treatment,248,"Carbs: 83, Proteins: 47, Fats: 16",Snack,2024-06-11
NL4332,U1147,exactly,398,"Carbs: 97, Proteins: 26, Fats: 28",Dinner,2024-04-30
NL4333,U2504,life,621,"Carbs: 47, Proteins: 17, Fats: 27",Dinner,2024-01-17
NL4334,U2866,base,1236,"Carbs: 49, Proteins: 18, Fats: 12",Dinner,2024-01-17
NL4335,U1102,for,1346,"Carbs: 63, Proteins: 10, Fats: 15",Dinner,2024-01-08
NL4336,U69,attorney,1247,"Carbs: 24, Proteins: 32, Fats: 30",Dinner,2024-01-24
NL4337,U761,possible,799,"Carbs: 83, Proteins: 27, Fats: 27",Breakfast,2024-06-19
NL4338,U798,body,1323,"Carbs: 82, Proteins: 17, Fats: 14",Breakfast,2024-09-13
NL4339,U212,business,955,"Carbs: 56, Proteins: 41, Fats: 27",Lunch,2024-08-12
NL4340,U677,return,1454,"Carbs: 46, Proteins: 34, Fats: 24",Breakfast,2024-11-18
NL4341,U1740,little,276,"Carbs: 17, Proteins: 32, Fats: 16",Breakfast,2024-02-13
NL4342,U1060,increase,1311,"Carbs: 27, Proteins: 29, Fats: 12",Lunch,2024-06-28
NL4343,U1357,camera,1071,"Carbs: 73, Proteins: 48, Fats: 20",Snack,2024-05-28
NL4344,U1047,defense,1406,"Carbs: 37, Proteins: 22, Fats: 27",Lunch,2024-11-05
NL4345,U2781,behavior,556,"Carbs: 47, Proteins: 17, Fats: 10",Breakfast,2024-10-29
NL4346,U751,soldier,546,"Carbs: 11, Proteins: 29, Fats: 22",Breakfast,2024-05-03
NL4347,U1419,you,295,"Carbs: 54, Proteins: 36, Fats: 25",Snack,2024-10-14
NL4348,U1344,sure,1368,"Carbs: 66, Proteins: 32, Fats: 28",Dinner,2024-10-06
NL4349,U1281,admit,634,"Carbs: 32, Proteins: 34, Fats: 25",Breakfast,2024-05-30
NL4350,U138,sound,1463,"Carbs: 75, Proteins: 21, Fats: 8",Dinner,2024-05-09
NL4351,U2987,building,279,"Carbs: 38, Proteins: 21, Fats: 13",Snack,2024-04-17
NL4352,U1279,design,676,"Carbs: 15, Proteins: 20, Fats: 14",Breakfast,2024-08-05
NL4353,U695,industry,598,"Carbs: 47, Proteins: 39, Fats: 5",Snack,2024-02-10
NL4354,U2876,you,1099,"Carbs: 71, Proteins: 18, Fats: 15",Snack,2024-11-14
NL4355,U1418,teach,1035,"Carbs: 100, Proteins: 22, Fats: 22",Dinner,2024-03-19
NL4356,U579,behind,764,"Carbs: 11, Proteins: 48, Fats: 14",Breakfast,2024-01-30
NL4357,U2060,nation,1446,"Carbs: 12, Proteins: 46, Fats: 30",Lunch,2024-10-21
NL4358,U2832,huge,1471,"Carbs: 79, Proteins: 22, Fats: 14",Dinner,2024-08-13
NL4359,U1110,general,1216,"Carbs: 94, Proteins: 14, Fats: 22",Snack,2024-09-16
NL4360,U862,street,1189,"Carbs: 84, Proteins: 17, Fats: 17",Snack,2024-10-06
NL4361,U2055,age,461,"Carbs: 88, Proteins: 15, Fats: 6",Lunch,2024-02-29
NL4362,U158,simple,1498,"Carbs: 81, Proteins: 37, Fats: 18",Dinner,2024-08-02
NL4363,U576,western,394,"Carbs: 61, Proteins: 48, Fats: 19",Lunch,2024-10-02
NL4364,U1241,rest,607,"Carbs: 56, Proteins: 47, Fats: 20",Breakfast,2024-05-26
NL4365,U1022,bar,214,"Carbs: 92, Proteins: 42, Fats: 20",Snack,2024-10-14
NL4366,U601,affect,443,"Carbs: 73, Proteins: 29, Fats: 20",Breakfast,2024-03-02
NL4367,U2452,husband,384,"Carbs: 89, Proteins: 37, Fats: 20",Snack,2024-11-04
NL4368,U2918,person,420,"Carbs: 46, Proteins: 20, Fats: 27",Dinner,2024-03-25
NL4369,U1478,war,988,"Carbs: 43, Proteins: 15, Fats: 15",Dinner,2024-10-02
NL4370,U2972,sound,420,"Carbs: 82, Proteins: 18, Fats: 21",Lunch,2024-01-18
NL4371,U1519,employee,535,"Carbs: 37, Proteins: 50, Fats: 16",Breakfast,2024-03-15
NL4372,U598,serve,1245,"Carbs: 24, Proteins: 17, Fats: 26",Breakfast,2024-07-10
NL4373,U2898,president,1120,"Carbs: 64, Proteins: 16, Fats: 24",Dinner,2024-10-10
NL4374,U1419,report,1041,"Carbs: 48, Proteins: 46, Fats: 30",Lunch,2024-09-20
NL4375,U2961,alone,270,"Carbs: 77, Proteins: 29, Fats: 12",Lunch,2024-11-24
NL4376,U1176,nation,526,"Carbs: 17, Proteins: 19, Fats: 8",Lunch,2024-07-22
NL4377,U1721,account,398,"Carbs: 99, Proteins: 21, Fats: 17",Snack,2024-10-19
NL4378,U696,care,1074,"Carbs: 57, Proteins: 32, Fats: 29",Breakfast,2024-11-04
NL4379,U569,well,659,"Carbs: 52, Proteins: 47, Fats: 14",Breakfast,2024-02-21
NL4380,U2697,participant,616,"Carbs: 26, Proteins: 10, Fats: 24",Snack,2024-11-13
NL4381,U280,green,819,"Carbs: 80, Proteins: 39, Fats: 28",Breakfast,2024-09-13
NL4382,U1433,late,935,"Carbs: 43, Proteins: 24, Fats: 22",Dinner,2024-04-14
NL4383,U1276,themselves,550,"Carbs: 79, Proteins: 45, Fats: 8",Lunch,2024-03-17
NL4384,U1219,event,1456,"Carbs: 89, Proteins: 33, Fats: 13",Lunch,2024-09-07
NL4385,U791,market,544,"Carbs: 76, Proteins: 50, Fats: 20",Breakfast,2024-08-30
NL4386,U2072,southern,573,"Carbs: 76, Proteins: 10, Fats: 20",Breakfast,2024-09-12
NL4387,U1139,meeting,1169,"Carbs: 70, Proteins: 50, Fats: 25",Breakfast,2024-02-07
NL4388,U324,their,978,"Carbs: 18, Proteins: 43, Fats: 24",Dinner,2024-06-09
NL4389,U1773,safe,509,"Carbs: 82, Proteins: 21, Fats: 22",Snack,2024-02-05
NL4390,U2362,could,1317,"Carbs: 44, Proteins: 22, Fats: 5",Breakfast,2024-01-25
NL4391,U1601,traditional,1014,"Carbs: 44, Proteins: 36, Fats: 11",Breakfast,2024-08-20
NL4392,U1222,respond,544,"Carbs: 44, Proteins: 46, Fats: 20",Lunch,2024-02-28
NL4393,U971,difference,637,"Carbs: 38, Proteins: 42, Fats: 8",Lunch,2024-08-03
NL4394,U340,sort,1410,"Carbs: 87, Proteins: 17, Fats: 8",Snack,2024-11-23
NL4395,U1793,eat,1458,"Carbs: 35, Proteins: 11, Fats: 17",Breakfast,2024-04-04
NL4396,U2325,understand,1444,"Carbs: 54, Proteins: 42, Fats: 7",Breakfast,2024-01-16
NL4397,U2883,threat,474,"Carbs: 35, Proteins: 10, Fats: 25",Snack,2024-06-28
NL4398,U2389,explain,1013,"Carbs: 47, Proteins: 41, Fats: 19",Dinner,2024-07-25
NL4399,U2043,next,772,"Carbs: 46, Proteins: 34, Fats: 22",Breakfast,2024-04-17
NL4400,U2067,daughter,1089,"Carbs: 87, Proteins: 44, Fats: 24",Breakfast,2024-02-23
NL4401,U2483,choose,903,"Carbs: 55, Proteins: 48, Fats: 13",Snack,2024-03-02
NL4402,U2124,financial,393,"Carbs: 11, Proteins: 36, Fats: 13",Snack,2024-10-19
NL4403,U560,red,1343,"Carbs: 96, Proteins: 17, Fats: 27",Dinner,2024-04-03
NL4404,U972,despite,379,"Carbs: 56, Proteins: 25, Fats: 16",Lunch,2024-06-12
NL4405,U1533,night,735,"Carbs: 84, Proteins: 43, Fats: 12",Snack,2024-09-30
NL4406,U93,talk,708,"Carbs: 11, Proteins: 31, Fats: 26",Breakfast,2024-02-11
NL4407,U1265,worry,312,"Carbs: 66, Proteins: 17, Fats: 9",Dinner,2024-04-15
NL4408,U1574,ball,630,"Carbs: 49, Proteins: 49, Fats: 29",Dinner,2024-03-25
NL4409,U2924,oil,862,"Carbs: 95, Proteins: 46, Fats: 16",Snack,2024-10-21
NL4410,U388,organization,203,"Carbs: 62, Proteins: 14, Fats: 16",Lunch,2024-01-12
NL4411,U2298,effort,706,"Carbs: 55, Proteins: 20, Fats: 17",Dinner,2024-05-23
NL4412,U915,police,1269,"Carbs: 99, Proteins: 47, Fats: 17",Breakfast,2024-01-25
NL4413,U2757,no,266,"Carbs: 75, Proteins: 42, Fats: 22",Dinner,2024-04-10
NL4414,U2845,artist,1295,"Carbs: 74, Proteins: 31, Fats: 14",Dinner,2024-06-16
NL4415,U2810,never,425,"Carbs: 68, Proteins: 16, Fats: 5",Lunch,2024-06-07
NL4416,U965,government,766,"Carbs: 45, Proteins: 22, Fats: 14",Snack,2024-09-01
NL4417,U2289,table,484,"Carbs: 99, Proteins: 23, Fats: 14",Snack,2024-09-13
NL4418,U2195,color,347,"Carbs: 41, Proteins: 15, Fats: 28",Dinner,2024-08-09
NL4419,U588,table,1470,"Carbs: 90, Proteins: 17, Fats: 10",Lunch,2024-11-24
NL4420,U1236,tonight,703,"Carbs: 98, Proteins: 18, Fats: 10",Lunch,2024-06-18
NL4421,U1197,just,1424,"Carbs: 40, Proteins: 38, Fats: 11",Lunch,2024-04-08
NL4422,U528,nice,1093,"Carbs: 24, Proteins: 42, Fats: 19",Lunch,2024-06-30
NL4423,U2074,job,1365,"Carbs: 81, Proteins: 26, Fats: 24",Breakfast,2024-04-11
NL4424,U1522,body,1370,"Carbs: 10, Proteins: 10, Fats: 15",Breakfast,2024-09-07
NL4425,U295,popular,1481,"Carbs: 51, Proteins: 39, Fats: 14",Dinner,2024-08-16
NL4426,U1257,right,1067,"Carbs: 53, Proteins: 37, Fats: 18",Snack,2024-07-19
NL4427,U2574,focus,1134,"Carbs: 67, Proteins: 14, Fats: 21",Dinner,2024-06-09
NL4428,U93,study,633,"Carbs: 58, Proteins: 29, Fats: 23",Lunch,2024-01-29
NL4429,U1907,foot,465,"Carbs: 14, Proteins: 44, Fats: 10",Breakfast,2024-03-27
NL4430,U2181,approach,1414,"Carbs: 94, Proteins: 25, Fats: 26",Snack,2024-11-19
NL4431,U9,hit,540,"Carbs: 41, Proteins: 12, Fats: 26",Snack,2024-08-05
NL4432,U1545,eye,1183,"Carbs: 33, Proteins: 35, Fats: 18",Breakfast,2024-10-19
NL4433,U2273,heart,695,"Carbs: 78, Proteins: 28, Fats: 15",Lunch,2024-09-22
NL4434,U2599,must,475,"Carbs: 87, Proteins: 46, Fats: 7",Dinner,2024-09-17
NL4435,U1217,ok,939,"Carbs: 41, Proteins: 24, Fats: 28",Breakfast,2024-07-21
NL4436,U1070,walk,1105,"Carbs: 100, Proteins: 11, Fats: 15",Breakfast,2024-04-14
NL4437,U811,activity,932,"Carbs: 86, Proteins: 47, Fats: 26",Breakfast,2024-05-14
NL4438,U2389,really,816,"Carbs: 39, Proteins: 28, Fats: 16",Breakfast,2024-09-07
NL4439,U2736,generation,1086,"Carbs: 22, Proteins: 16, Fats: 16",Lunch,2024-02-08
NL4440,U696,office,391,"Carbs: 99, Proteins: 44, Fats: 16",Snack,2024-09-11
NL4441,U2924,tonight,649,"Carbs: 81, Proteins: 24, Fats: 29",Breakfast,2024-11-25
NL4442,U2283,form,266,"Carbs: 81, Proteins: 18, Fats: 13",Dinner,2024-01-31
NL4443,U1307,already,349,"Carbs: 38, Proteins: 45, Fats: 24",Dinner,2024-01-03
NL4444,U2964,crime,675,"Carbs: 87, Proteins: 31, Fats: 14",Lunch,2024-01-08
NL4445,U2223,drug,1145,"Carbs: 32, Proteins: 16, Fats: 21",Dinner,2024-05-15
NL4446,U112,any,1228,"Carbs: 99, Proteins: 43, Fats: 17",Snack,2024-08-11
NL4447,U2237,today,621,"Carbs: 38, Proteins: 14, Fats: 23",Snack,2024-08-07
NL4448,U2972,effort,553,"Carbs: 89, Proteins: 12, Fats: 25",Lunch,2024-02-21
NL4449,U303,program,1145,"Carbs: 12, Proteins: 37, Fats: 18",Breakfast,2024-10-26
NL4450,U584,available,878,"Carbs: 84, Proteins: 40, Fats: 18",Dinner,2024-10-07
NL4451,U705,memory,1427,"Carbs: 30, Proteins: 12, Fats: 12",Lunch,2024-08-25
NL4452,U1223,one,1032,"Carbs: 26, Proteins: 32, Fats: 27",Dinner,2024-01-28
NL4453,U574,inside,534,"Carbs: 92, Proteins: 50, Fats: 6",Breakfast,2024-01-29
NL4454,U747,I,775,"Carbs: 44, Proteins: 15, Fats: 11",Dinner,2024-11-10
NL4455,U2917,assume,1080,"Carbs: 52, Proteins: 26, Fats: 19",Dinner,2024-03-11
NL4456,U930,last,849,"Carbs: 63, Proteins: 28, Fats: 7",Snack,2024-01-04
NL4457,U2078,travel,224,"Carbs: 62, Proteins: 50, Fats: 27",Lunch,2024-06-28
NL4458,U647,or,355,"Carbs: 65, Proteins: 46, Fats: 13",Dinner,2024-03-18
NL4459,U1151,industry,974,"Carbs: 10, Proteins: 19, Fats: 23",Dinner,2024-08-22
NL4460,U2530,push,989,"Carbs: 98, Proteins: 44, Fats: 7",Breakfast,2024-05-27
NL4461,U1935,network,723,"Carbs: 37, Proteins: 36, Fats: 14",Lunch,2024-04-17
NL4462,U706,force,504,"Carbs: 89, Proteins: 44, Fats: 6",Snack,2024-06-09
NL4463,U1654,coach,450,"Carbs: 46, Proteins: 27, Fats: 28",Breakfast,2024-08-11
NL4464,U1890,doctor,1177,"Carbs: 73, Proteins: 26, Fats: 23",Lunch,2024-10-06
NL4465,U1210,return,1270,"Carbs: 65, Proteins: 29, Fats: 11",Lunch,2024-01-10
NL4466,U999,too,1088,"Carbs: 53, Proteins: 40, Fats: 21",Dinner,2024-10-15
NL4467,U1438,stand,824,"Carbs: 17, Proteins: 43, Fats: 15",Dinner,2024-05-30
NL4468,U358,memory,1427,"Carbs: 84, Proteins: 27, Fats: 18",Breakfast,2024-06-02
NL4469,U825,approach,326,"Carbs: 14, Proteins: 37, Fats: 18",Breakfast,2024-05-27
NL4470,U1359,eat,358,"Carbs: 60, Proteins: 17, Fats: 16",Dinner,2024-06-03
NL4471,U575,nice,1436,"Carbs: 89, Proteins: 47, Fats: 20",Dinner,2024-02-12
NL4472,U321,protect,284,"Carbs: 19, Proteins: 23, Fats: 14",Dinner,2024-04-07
NL4473,U1375,cold,397,"Carbs: 24, Proteins: 45, Fats: 17",Lunch,2024-11-10
NL4474,U617,conference,898,"Carbs: 11, Proteins: 40, Fats: 22",Breakfast,2024-01-05
NL4475,U1296,whole,1005,"Carbs: 87, Proteins: 10, Fats: 12",Snack,2024-02-01
NL4476,U937,behind,1065,"Carbs: 84, Proteins: 19, Fats: 22",Breakfast,2024-01-24
NL4477,U522,as,625,"Carbs: 25, Proteins: 48, Fats: 12",Breakfast,2024-06-10
NL4478,U1686,street,256,"Carbs: 40, Proteins: 14, Fats: 6",Lunch,2024-08-04
NL4479,U1048,trial,967,"Carbs: 72, Proteins: 32, Fats: 21",Snack,2024-04-11
NL4480,U1812,rate,619,"Carbs: 55, Proteins: 33, Fats: 9",Breakfast,2024-08-27
NL4481,U107,people,1369,"Carbs: 31, Proteins: 36, Fats: 27",Dinner,2024-07-18
NL4482,U396,husband,811,"Carbs: 50, Proteins: 40, Fats: 16",Snack,2024-09-25
NL4483,U2732,two,1106,"Carbs: 63, Proteins: 39, Fats: 19",Dinner,2024-08-30
NL4484,U1887,also,881,"Carbs: 23, Proteins: 23, Fats: 11",Dinner,2024-10-10
NL4485,U1752,cold,829,"Carbs: 40, Proteins: 39, Fats: 25",Dinner,2024-03-27
NL4486,U1823,field,1284,"Carbs: 92, Proteins: 20, Fats: 8",Lunch,2024-04-14
NL4487,U2455,he,1060,"Carbs: 79, Proteins: 27, Fats: 30",Dinner,2024-06-04
NL4488,U2516,health,1390,"Carbs: 49, Proteins: 39, Fats: 10",Lunch,2024-04-05
NL4489,U852,part,682,"Carbs: 85, Proteins: 39, Fats: 19",Lunch,2024-09-27
NL4490,U1492,voice,637,"Carbs: 58, Proteins: 37, Fats: 21",Lunch,2024-04-29
NL4491,U322,fine,1073,"Carbs: 10, Proteins: 11, Fats: 13",Dinner,2024-04-23
